mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,chroma_0_mean,chroma_0_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,tempo,genre
-189.03758,6338.498,110.847466,719.1263,2.952472,632.314,48.38527,320.87582,-6.4148865,191.8166,20.739729,243.57614,-12.550731,168.73819,15.891012,141.37122,-13.612209,130.4299,9.429014,126.550476,-8.036865,87.71475,8.099243,89.336494,-10.633535,102.119934,0.3842525,0.07533758,0.3756833,0.089312896,0.44579747,0.10333975,0.3491108,0.06325769,0.4444307,0.12663092,0.39800218,0.08496626,0.4717327,0.10969116,0.36463192,0.07400272,0.24933992,0.054509792,0.23229879,0.057010572,0.3047311,0.053475738,0.52214444,0.13253643,1797.2984668713393,2103.0795885096622,3926.451257286426,0.07512652984713622,103.359375,reggae
-201.14635,5464.046,104.14866,1127.5459,-15.473289,763.67316,30.804382,314.57925,14.2523155,299.50272,31.42222,218.18077,-7.867557,225.19057,17.963144,189.62592,-4.0559983,115.015526,16.943933,100.329094,-11.217154,103.948,12.121106,94.1251,-5.287185,92.45961,0.31082872,0.05447108,0.46444693,0.106683075,0.42066714,0.097139,0.36220336,0.086484715,0.5141998,0.10962182,0.42493564,0.09335309,0.38030303,0.09903473,0.2760726,0.054233786,0.3403653,0.06939984,0.47971663,0.14185536,0.36656287,0.07550519,0.35581887,0.080459476,1924.062787400072,2107.849824229109,4154.89154260594,0.08493448263351393,151.99908088235293,reggae
-175.64171,7053.0796,104.896675,876.36017,-15.691055,559.35547,27.549057,376.04987,-8.112591,243.9926,24.010681,198.88869,-10.335524,256.29184,18.850737,187.12735,-8.387437,184.43822,11.847504,159.26794,-7.5933056,134.66467,12.554909,126.19909,-6.044676,95.46136,0.3542006,0.06612343,0.48608196,0.115888506,0.3320024,0.0826014,0.2905468,0.062800124,0.41023117,0.09197368,0.36805707,0.08053514,0.4159714,0.103384025,0.37930292,0.0800272,0.4880129,0.095984206,0.5612694,0.12139889,0.39109442,0.07522175,0.34562388,0.075716496,2009.3766964303295,2140.9098581701173,4303.540643745163,0.08446849905669504,123.046875,reggae
-176.69528,5405.751,116.83858,809.98865,-21.32323,534.384,38.76649,244.9002,-5.4716187,356.34344,26.622395,184.95502,-8.185519,187.03287,15.780884,104.80965,-10.489777,111.69565,11.041742,118.3161,-10.061267,83.622444,9.915605,84.71713,-3.2601383,87.175766,0.46707,0.123389184,0.37545758,0.08037135,0.40642837,0.08571303,0.48739576,0.11601165,0.38573667,0.09018697,0.3436494,0.10323067,0.35308677,0.08115335,0.48682198,0.13011338,0.25760946,0.045592636,0.20953095,0.042824678,0.28239504,0.07218165,0.320168,0.067545794,1798.6538836861723,1964.0250538224557,3797.0103733310757,0.07305095660797213,151.99908088235293,reggae
-207.34694,5177.5283,134.66907,1106.445,-9.072054,724.5683,38.461567,426.94873,6.2944055,398.196,22.612717,184.53822,-8.297777,313.8045,16.307375,151.72473,-8.460724,121.39273,4.1607494,140.07167,-4.3510094,110.980804,6.347874,92.324234,-6.9025645,87.68883,0.33880392,0.061503336,0.50477105,0.13502151,0.43150443,0.11242591,0.3243925,0.0716424,0.37427485,0.11130864,0.25296965,0.047694348,0.268519,0.08780836,0.22439793,0.04397665,0.3561894,0.0967696,0.41326475,0.119488224,0.28877696,0.05923599,0.33133084,0.086569,1418.2807056387026,1704.9426029358353,2881.0659119219235,0.060822383538119196,151.99908088235293,reggae
-192.26953,5026.697,116.49671,665.6377,-10.948332,725.8774,29.89508,417.30588,-0.6437026,344.1672,21.415995,142.75006,-11.890398,402.8269,18.631174,155.68031,-13.072376,159.46503,14.4536705,146.48828,-7.3830028,139.20181,4.8242884,107.864746,-2.8118994,115.12916,0.41210306,0.10836402,0.35843426,0.056947116,0.4703191,0.10194871,0.41286817,0.11005775,0.35298914,0.079244204,0.47796696,0.111583956,0.3472671,0.06594536,0.30343965,0.08447235,0.28608268,0.06568664,0.34972605,0.06952131,0.48087904,0.1180774,0.3799239,0.08083061,1754.296876028464,2026.1579061758764,3769.0188759251646,0.07391149562209752,151.99908088235293,reggae
-194.59451,5912.831,118.551735,1137.0884,-6.4070854,592.0187,40.793236,505.11935,-3.2897935,322.89804,25.464678,151.97987,-9.305264,235.21599,11.397987,163.64426,-6.1488485,201.25218,15.34121,127.72748,-5.1579056,105.5115,5.756854,83.4858,-6.286324,104.72503,0.35976568,0.09651119,0.41646776,0.096111424,0.5447911,0.1377329,0.4196763,0.10709393,0.28389022,0.054615777,0.29313758,0.07127954,0.33239505,0.06419175,0.42939612,0.12888768,0.2903607,0.06427493,0.3550527,0.0871086,0.38071,0.10169161,0.31922588,0.06941683,1691.9918927541255,1963.6870059672096,3657.736215502854,0.06947274695239938,95.703125,reggae
-232.59302,6405.6313,131.23955,1340.2245,2.6628423,611.6503,18.392391,301.9154,11.315527,308.69122,22.94038,255.36789,-10.487954,269.64005,16.763712,163.4621,-15.250354,171.99956,15.54302,136.11632,-8.380157,133.04422,8.023414,99.36785,-3.7811055,98.38277,0.5171132,0.11669076,0.44506547,0.11204331,0.35605878,0.08807729,0.41752923,0.106613114,0.30412406,0.05567815,0.27895752,0.06984433,0.23927069,0.043821264,0.38553667,0.10461825,0.48202014,0.12694766,0.4087477,0.11126967,0.3855474,0.099797875,0.37587804,0.06355728,1609.7558037303509,1990.2806356947426,3270.7802220394738,0.06057597535313467,161.4990234375,reggae
-233.61296,4995.965,87.49833,924.7403,-22.208412,404.5565,52.046257,344.89804,-8.596837,413.8507,24.979408,102.611336,-18.240002,329.0045,1.8987337,113.67376,-9.137019,109.35739,-0.2273466,85.35749,-17.065609,102.06581,-3.0177414,86.15171,-9.790682,86.62273,0.31722537,0.10550238,0.28681484,0.070789695,0.38844213,0.13729258,0.2770606,0.06265323,0.23624828,0.08523444,0.17646787,0.04762815,0.20828618,0.046850853,0.3868187,0.13115181,0.30192757,0.06851167,0.327307,0.124806345,0.26467645,0.05753492,0.36803833,0.12103822,2149.7748681954477,2037.01320453109,4427.873225256385,0.10279038373161764,117.45383522727273,reggae
-198.6328,4875.174,102.41358,522.4442,-10.031448,628.65753,30.802383,311.7172,-3.3106058,246.0623,20.276924,146.41347,-5.6373734,146.81087,28.09563,113.34518,-11.512124,92.45378,18.202066,86.27708,-7.3657823,77.4715,12.278468,78.31217,-4.3605094,68.75924,0.4712329,0.10411847,0.4066967,0.071476996,0.53403884,0.12575153,0.4532313,0.093863204,0.4799987,0.12035594,0.32311094,0.06744463,0.36767313,0.07342588,0.37951893,0.09925964,0.33306867,0.08170445,0.3859037,0.101249956,0.39720452,0.08785789,0.49033633,0.09923145,1995.6005146508553,2295.4662396097137,4557.697440227119,0.07032270401993033,123.046875,reggae
-191.17174,5307.564,96.340126,987.9443,-17.656992,677.08765,24.872456,467.31616,-0.8780678,361.3629,26.34468,246.61905,-12.918914,288.03323,19.642458,219.40878,-9.785497,133.71292,16.977057,106.62946,-8.600344,113.318535,11.42141,93.61703,-8.215002,93.10472,0.44543472,0.09743659,0.38561106,0.07358125,0.34838325,0.0767078,0.36160716,0.07183186,0.49306837,0.09635271,0.39485258,0.09142467,0.36603767,0.070430934,0.49756005,0.093855426,0.5014932,0.07667458,0.5755547,0.124627106,0.38978195,0.06542745,0.36901003,0.06569869,2300.0529187574825,2303.614904048928,4920.020249310662,0.1137952302631579,129.19921875,reggae
-206.49236,6441.85,122.64486,926.2905,-0.6156089,860.1053,29.371662,279.3921,10.252774,326.27896,28.223461,191.69722,-9.921397,244.84573,13.379462,153.44485,-8.442613,147.31346,11.284243,196.87958,-7.2747073,128.87154,7.082518,105.62021,-10.333574,116.274185,0.31521323,0.083009005,0.3862232,0.08346991,0.5013997,0.1216277,0.38106316,0.07585979,0.4076849,0.12340463,0.38614914,0.10539708,0.4424035,0.12404709,0.3153112,0.07061712,0.28300396,0.06470952,0.30716938,0.086226836,0.28019932,0.07304531,0.34028992,0.10819052,1606.560170615663,1974.1980410603148,3432.80424230239,0.07054114563177244,123.046875,reggae
-209.72826,6723.873,105.235115,1305.8999,2.5971053,812.7999,34.90691,404.16937,15.330765,349.81903,25.211895,184.15364,-6.0549407,292.64423,18.22258,215.6059,-5.076517,208.91786,8.924583,126.419266,-0.99671006,124.50081,8.245265,90.63652,-4.022234,96.90529,0.41001472,0.08822673,0.3351537,0.06352373,0.35355267,0.10176563,0.34619784,0.07391071,0.42625356,0.10688154,0.32851255,0.07216786,0.3048579,0.0707239,0.39081624,0.107403696,0.46842593,0.09572674,0.59312975,0.13193241,0.41216248,0.06988826,0.3708028,0.078247204,1716.1117225999903,2062.763193139659,3791.193741836784,0.06411563648897059,129.19921875,reggae
-157.72598,3860.7454,109.83527,844.6691,8.463048,520.1764,41.79172,275.53348,5.113608,201.62665,25.760815,193.75641,-12.964588,187.70186,22.066961,122.34866,-15.514671,124.90472,14.372681,134.01773,-11.921099,79.519905,11.602116,85.49169,-10.626171,73.09282,0.3288827,0.08245287,0.3455565,0.07962377,0.44720683,0.12508385,0.41850606,0.11469763,0.32901996,0.061427575,0.4148731,0.116900936,0.3091355,0.06618128,0.32116085,0.10039336,0.28525388,0.06758473,0.3016257,0.06440708,0.44830143,0.13468607,0.35412067,0.08595211,1923.7123234958624,2314.448964060522,4493.747826921682,0.06821916420762383,129.19921875,reggae
-76.04833,3793.233,101.12717,306.2221,-11.631934,429.4097,46.232918,136.16992,-11.2169285,77.30455,31.394114,75.72943,-9.462058,84.99967,22.460752,55.070263,-16.815596,56.25272,15.975832,61.963253,-9.508244,53.747334,11.812327,52.267952,-7.8450174,46.356407,0.4721775,0.0784449,0.48104623,0.07579767,0.51015204,0.101714335,0.387022,0.05747282,0.4097581,0.09448386,0.36335036,0.05738141,0.41980773,0.08546008,0.28892523,0.04766754,0.32970348,0.054157663,0.37497473,0.06690531,0.39419928,0.049091913,0.6031355,0.12059935,2118.326028871004,2302.8563870316257,4852.278992266109,0.07927087364551083,143.5546875,reggae
-154.8781,4668.6978,110.041916,1397.8002,-18.444853,606.4343,36.64433,343.26654,0.5231587,426.63425,31.586283,188.66016,-10.428807,322.3775,18.81091,136.01717,-7.1827836,223.97826,13.130121,134.46317,-5.251168,129.17128,8.890393,88.66684,-6.71836,120.849655,0.41193458,0.088954516,0.4435758,0.08548308,0.36654556,0.072218224,0.30407196,0.046997808,0.41278914,0.10732461,0.35661164,0.070558734,0.47171715,0.10857502,0.41038725,0.08649537,0.46190688,0.08503208,0.51204735,0.10930783,0.46254185,0.08388911,0.49729726,0.116398364,1803.5661063308723,1972.8008640329158,3777.985488371952,0.07796513702109133,129.19921875,reggae
-170.9219,5138.257,107.74946,971.0562,-1.7545519,544.1368,46.44016,229.02852,-0.19604643,344.6651,24.946035,187.10341,-10.681297,199.84038,18.073284,119.613464,-10.796638,165.70242,11.152105,112.33983,-7.252452,117.20114,6.2031083,91.987206,-6.4640956,98.42597,0.4150967,0.09063876,0.36234686,0.061982673,0.4175529,0.11476561,0.394912,0.094366886,0.44175074,0.10003028,0.41198537,0.10213352,0.31761548,0.059661757,0.31300646,0.063090555,0.33285898,0.062355902,0.52951485,0.13614239,0.42128554,0.08367292,0.3771117,0.077827044,1907.381884489025,2124.3866543657846,4220.232814162878,0.07739862495162539,151.99908088235293,reggae
-184.51595,8489.426,106.18037,1201.0052,4.0202484,809.97107,38.737698,275.97827,8.408315,554.90247,30.45933,152.98732,-3.3555884,379.41238,20.299545,129.9978,-1.5513798,166.26538,15.922177,96.034744,-6.5210133,103.51579,13.197271,88.11776,-1.7158338,107.04082,0.44407317,0.100566566,0.486808,0.1150457,0.38907337,0.09430388,0.283821,0.07374826,0.29641452,0.075437404,0.38433474,0.10824167,0.3290444,0.07228674,0.31055343,0.076031,0.3935071,0.09168778,0.4124048,0.105186865,0.49296278,0.11533057,0.5036236,0.12190279,1754.5284525268162,2068.6260106561267,3841.8934352626743,0.07129926651993033,143.5546875,reggae
-177.68387,6035.4326,113.61754,827.61725,2.3168921,497.04556,35.842815,336.6618,1.5947573,261.4407,34.69798,152.70811,-8.75585,263.14462,16.296053,168.04622,-9.33526,180.03886,14.175699,125.398605,-2.0734396,150.91554,13.142421,131.50066,-7.2475615,128.30832,0.33245614,0.07477326,0.33443984,0.056407634,0.5401888,0.13758335,0.43443978,0.09181303,0.4175759,0.111025855,0.3307755,0.0806619,0.3442007,0.07544325,0.3941504,0.12763563,0.31446606,0.07965503,0.31715515,0.07706231,0.30380443,0.06604136,0.38755238,0.10951221,1637.9263684990146,2045.9357051126192,3596.253253948578,0.05678045786571207,129.19921875,reggae
-88.0909,1520.6317,109.416725,442.8389,-25.173023,313.87198,40.403038,153.62999,-8.781225,135.50726,24.709513,148.80424,-11.537566,148.16765,18.499166,76.86923,-8.2953205,79.95836,17.030209,63.754353,-8.444006,74.39708,9.80278,50.21382,-12.90077,53.935516,0.38086513,0.093520276,0.35730362,0.070370816,0.46532443,0.111612044,0.3827891,0.07432384,0.40719047,0.100524016,0.39690492,0.08513555,0.4395722,0.083613925,0.4995943,0.11961062,0.36837265,0.06068254,0.35740736,0.08364551,0.28410387,0.04945713,0.34102714,0.069132045,2007.372657971661,2120.535241338682,4324.615516308291,0.09286754123935759,151.99908088235293,reggae
-91.33977,3052.4136,98.830605,470.57507,-23.198654,330.18,46.879734,230.40208,-6.857409,111.681335,29.266338,124.32563,-9.967306,114.94576,25.659388,74.32169,-10.211893,71.60836,19.611229,91.944786,-8.21838,73.26385,13.407227,51.04516,-6.499761,66.43961,0.45943525,0.08495683,0.53488064,0.10221659,0.4697764,0.085308634,0.41539395,0.076620266,0.4531928,0.08685043,0.40312567,0.07976128,0.3855864,0.08457527,0.37312555,0.07196254,0.45663357,0.08290685,0.55504924,0.10599258,0.4712409,0.070831485,0.48768848,0.09037278,2059.3588992585837,2227.0664146910767,4552.972468798374,0.0723423441128096,151.99908088235293,reggae
-161.81602,4910.242,78.712814,943.8563,-19.275562,383.02814,55.11339,256.44485,13.201412,209.579,30.957823,149.57292,-7.0246754,176.93771,24.269943,99.95895,-12.833858,142.08803,21.512705,124.445854,-13.528581,80.127785,12.772058,62.02611,-7.4467325,67.61982,0.31991747,0.05265678,0.36487305,0.07327171,0.4150711,0.08366024,0.499159,0.12196332,0.35873052,0.058095235,0.37993667,0.06545809,0.4526943,0.09523404,0.40035048,0.07159256,0.45421073,0.10338903,0.5083177,0.09825893,0.56262165,0.111191034,0.42584825,0.08119244,2354.2710703063417,2335.857887101552,5048.41113961518,0.1202902779121517,129.19921875,reggae
-169.24367,5892.2754,110.447716,1216.1189,-8.553957,494.52817,43.898693,327.90848,0.26645383,245.68036,26.64651,143.96002,-14.365674,260.01108,13.026835,129.75273,-11.142897,166.57268,8.144701,120.08681,-7.6902556,103.07809,10.90997,78.17601,-8.172387,92.20029,0.4121893,0.11984078,0.33338818,0.07888413,0.38963577,0.11198215,0.370349,0.10468153,0.30893686,0.0800799,0.38676307,0.12957834,0.28832594,0.069272384,0.32933503,0.11395193,0.24285884,0.04965347,0.29751688,0.07594487,0.42281416,0.113751344,0.4019454,0.08833395,1811.3582154873116,2019.2526860338724,3854.901689936871,0.0721775680872678,135.99917763157896,reggae
-177.34091,8154.2554,110.98353,1003.61475,-15.655527,997.00543,36.77763,300.92767,0.06121807,362.7771,24.468962,185.86668,-3.7678869,265.25726,18.426622,184.68468,-3.3727522,205.58098,13.775833,106.41623,-2.1070578,92.31209,8.593649,95.15796,-5.94512,105.53867,0.3645667,0.11152306,0.29946342,0.06214588,0.41703564,0.116415314,0.36632818,0.0773865,0.44431904,0.11712374,0.3818957,0.10816863,0.32423514,0.0654635,0.42624024,0.12241368,0.3665162,0.08677417,0.33390412,0.10085965,0.27150863,0.062152084,0.35385776,0.09238715,1709.0354342543874,1899.2199943519847,3582.7866687125097,0.07374974300986842,123.046875,reggae
-171.67456,7372.788,99.35704,923.8247,-8.266292,647.01013,49.604023,394.1961,1.087764,383.25034,31.122862,184.11223,-7.1348906,222.53577,15.8882,137.04022,-1.36541,182.84381,12.733199,149.97978,-5.1999,122.85896,11.8099785,106.56015,-5.3254657,101.619606,0.39167637,0.09346615,0.38565728,0.08414358,0.41640243,0.103372134,0.37030053,0.067715555,0.47363675,0.11726273,0.42309335,0.09913859,0.46514627,0.09921487,0.40625322,0.1005225,0.29695112,0.059496615,0.3133181,0.08296766,0.36178297,0.08091065,0.528366,0.13465945,1840.8054757537875,2054.3627295419174,4007.0841030439724,0.07455850607101393,135.99917763157896,reggae
-177.61339,6927.846,89.9523,1014.62134,4.605283,742.85565,40.162792,536.4671,0.16708143,313.1948,23.182535,195.21587,-9.905035,232.57816,12.762709,148.77686,-7.308214,142.57214,18.732483,132.88298,-5.735256,128.14873,6.114346,117.39994,-9.921317,102.70162,0.47791818,0.12259613,0.39064008,0.08812186,0.35972002,0.08837881,0.33080414,0.06983915,0.45201048,0.116643146,0.45793563,0.12873942,0.38987917,0.085665785,0.46297917,0.11400166,0.3791353,0.07819957,0.34752733,0.093178295,0.35001558,0.079421125,0.44624296,0.10447384,2086.5315028359455,2317.9605384924525,4678.97170689822,0.08737815644349846,135.99917763157896,reggae
-256.31827,9065.585,104.26259,1178.0745,-7.273195,983.24854,56.246433,259.8515,11.097317,685.9218,27.300398,187.19806,5.819084,178.97649,17.783636,96.73436,-1.2736737,109.095345,14.663482,88.25787,-3.4646602,74.74271,10.868228,52.424088,-2.461492,66.85431,0.43347102,0.10004375,0.50009215,0.12034777,0.45309657,0.060732827,0.5050255,0.0703017,0.4726716,0.07483019,0.46932322,0.08700705,0.47347105,0.069455035,0.51659346,0.054392066,0.65002567,0.09903152,0.51534516,0.07040197,0.46347168,0.08851638,0.39506763,0.08701576,1640.0485302065747,1906.2950902164441,3494.9705330580014,0.06783783620356038,151.99908088235293,reggae
-202.0222,6028.966,111.094864,403.04086,8.876879,962.92773,51.82644,133.52147,1.2931867,199.0372,30.043192,100.584,-4.50889,104.38626,22.452715,96.300674,-7.146487,72.46946,11.500771,94.45241,-4.760858,59.791275,10.600747,61.68028,-2.6392035,50.694164,0.6393972,0.14993203,0.46119425,0.08270353,0.34296602,0.056568637,0.3237362,0.058161113,0.38663027,0.077004686,0.5532275,0.12791945,0.5321329,0.062994786,0.463109,0.06842283,0.31643298,0.047330376,0.27756995,0.053626932,0.37270904,0.06658451,0.4778057,0.079678796,1585.601293881055,2126.9648563718615,3736.244074109907,0.04367887420181889,151.99908088235293,reggae
-239.17886,7829.2964,98.96217,1209.1382,19.201752,959.37946,50.7939,331.0664,2.8389907,470.7293,32.244686,125.20171,-1.5015264,226.43324,16.732338,75.92367,-7.4521255,87.89629,16.71691,106.98071,1.4970632,56.303455,16.056482,89.422066,2.8027048,73.07031,0.40747198,0.06869894,0.55076236,0.083940506,0.66968215,0.10362855,0.6248345,0.0549349,0.5564592,0.08461199,0.39994684,0.063887924,0.37596804,0.068125896,0.41683874,0.09858255,0.47267213,0.062323365,0.5537635,0.07955133,0.42804852,0.058073014,0.3952418,0.07171054,1814.19900091257,2187.883147011966,4068.258733129354,0.07047840980553406,151.99908088235293,reggae
-226.41882,8541.488,103.35993,654.0428,0.1665024,990.35034,43.973858,353.57434,10.65059,520.4531,35.21007,275.1415,8.444857,196.99313,21.145638,100.82715,-3.2926626,144.36418,15.537871,95.87732,-3.0108569,88.17104,11.102893,90.66098,1.777282,64.21493,0.64867353,0.11294133,0.52103925,0.048123125,0.54309565,0.073133536,0.3971664,0.048302647,0.4156482,0.08716435,0.39669564,0.06474262,0.5039319,0.07117629,0.60185176,0.09268346,0.4401103,0.075210266,0.38495794,0.05770432,0.39853585,0.05479065,0.6333243,0.10251738,1578.9797524821934,2022.4438370808307,3540.945255055147,0.05862247242647059,161.4990234375,reggae
-243.80943,4798.928,123.347595,766.79364,-15.57089,955.6005,38.883972,497.00528,6.487192,317.2211,25.511738,163.38603,3.0363429,138.00803,17.175442,85.64848,-0.21269445,86.9558,8.983332,82.49235,-2.4875262,55.829735,6.7616143,59.842632,-3.453198,50.0371,0.43029606,0.06539065,0.43727607,0.06053876,0.6469226,0.12101576,0.47675124,0.055309426,0.4925317,0.08194036,0.52235985,0.102136195,0.41901967,0.071009435,0.42570406,0.085420296,0.48956445,0.06690435,0.61109775,0.08386194,0.500653,0.08918562,0.39137125,0.06354697,1510.806650097002,1850.300559898857,3319.1299296754064,0.0658639252370356,151.99908088235293,reggae
-249.42773,6459.254,111.49365,814.8718,11.282426,1415.7521,41.328266,302.91733,-2.88513,297.23782,34.554276,228.82845,0.42364588,208.66951,22.346,107.46327,-9.966396,98.81406,10.2083845,133.6205,-2.8217611,63.20759,8.728782,71.18795,-1.4477806,43.336056,0.42623815,0.10742825,0.4204838,0.078711435,0.4954076,0.05689856,0.6315106,0.12342461,0.5036258,0.07314385,0.43656284,0.07515327,0.3274913,0.048698034,0.42303646,0.09669607,0.420108,0.0961832,0.37616798,0.08240106,0.48258865,0.087456785,0.41744334,0.077524886,1615.9036118108686,2062.8677397297074,3560.1451389560757,0.059147790489551086,117.45383522727273,reggae
-238.86949,5880.1733,132.32365,797.2956,-0.12489059,579.80615,41.233845,239.53696,2.4230201,250.96391,19.0934,240.36955,7.968853,197.4099,19.944677,93.95168,-0.6315844,102.06843,11.098161,124.49335,-1.7195421,75.37704,9.940314,73.01335,3.0247061,65.903725,0.54764986,0.1094539,0.45998758,0.06238007,0.5593906,0.09515095,0.5438821,0.071904905,0.4765089,0.07556985,0.4976814,0.11365521,0.46996215,0.06994713,0.5399275,0.09593893,0.46369863,0.09255835,0.34928706,0.057715878,0.3242446,0.05747672,0.41480276,0.09377866,1291.482455169567,1746.2980689654746,2827.566235427148,0.04461386476876935,184.5703125,reggae
-223.36678,6421.8384,114.212555,706.2781,-4.424649,586.84064,40.187866,307.06854,-5.0985384,310.3529,24.676882,251.35255,0.72357184,209.53928,17.049505,130.6672,-2.3657622,108.35592,11.154623,75.689896,-3.0846279,77.79072,6.1297007,57.85449,-5.6871758,51.676388,0.49243617,0.08648535,0.55166775,0.05339877,0.72567284,0.0989002,0.46037066,0.05254664,0.38313773,0.059357222,0.45912534,0.09477109,0.45822266,0.09643591,0.44796658,0.10010375,0.34098265,0.05416082,0.3941035,0.057821777,0.3772676,0.07687455,0.4115269,0.10020909,1699.8353933233097,2030.7174837332313,3787.3354318341235,0.061317467468072755,107.666015625,reggae
-236.62389,5501.9224,91.68299,705.26483,1.8581239,606.3035,45.465084,194.90756,1.2693518,265.01172,32.259148,228.21883,9.054458,295.82782,19.607553,198.24052,-5.0637455,111.85872,10.95754,159.13733,-4.0131874,89.090904,7.5379105,102.08627,-0.33258384,112.332565,0.47720093,0.11169722,0.51985157,0.108055964,0.38769585,0.08777122,0.3120039,0.06847907,0.3487093,0.0696262,0.43234187,0.052760243,0.6965046,0.10218198,0.49922848,0.07206266,0.34707522,0.03630652,0.4236699,0.08588577,0.33120272,0.061566904,0.43902758,0.14237526,1811.5147924120354,2166.3124683929723,4119.283424590025,0.05923924874226006,86.1328125,reggae
-242.5513,10494.38,98.308784,592.54,-3.8207767,794.8513,46.032425,299.32025,3.286847,465.70657,29.200768,188.15059,8.863108,187.63885,26.982607,182.52171,4.7228484,122.48547,13.119675,123.68905,-0.63755846,97.75506,12.055011,92.11834,3.00419,79.61933,0.5244975,0.09674343,0.5157552,0.07641196,0.57826775,0.10761029,0.5338477,0.06354995,0.5179999,0.080974065,0.42752615,0.0643469,0.42910734,0.07109905,0.46869323,0.0732694,0.5621073,0.09128766,0.58049273,0.09323264,0.5396137,0.08308156,0.5349423,0.09309636,1709.714456389326,2068.0062617750314,3837.6684608105165,0.06328759916795666,151.99908088235293,reggae
-240.0093,8283.209,108.755516,657.3951,-8.202256,1170.8739,32.197624,242.6964,-8.81615,226.74495,18.640667,241.58044,-4.701402,210.6918,15.518407,201.81822,-3.7182035,152.11465,14.536973,198.00125,-4.7924466,168.821,6.403633,200.38278,-2.9500248,125.53274,0.24536388,0.080436945,0.26084256,0.08372332,0.26724213,0.08531536,0.3540264,0.086400814,0.47562703,0.12515016,0.4491956,0.08660793,0.5275341,0.094439805,0.5043574,0.10156244,0.49264124,0.1305681,0.34415454,0.091891624,0.26201007,0.057935786,0.3030793,0.09540328,1701.103192532159,2000.4313412268452,3693.844330495356,0.0655547812258127,95.703125,reggae
-300.35504,11897.883,99.25266,1087.7943,52.999855,2220.2366,43.226738,502.0088,18.883024,338.78412,24.848497,198.29865,-7.955613,187.49048,22.175869,109.696205,1.7826729,71.19911,24.79426,86.27068,8.393651,79.49294,20.713451,80.06478,2.8040073,61.605717,0.5469626,0.108161144,0.5941519,0.086716525,0.50608444,0.074907586,0.49199334,0.08473167,0.46770927,0.07421934,0.48070392,0.10836275,0.52702093,0.10805233,0.52214265,0.10233593,0.4872996,0.070083745,0.51722157,0.098892935,0.45575538,0.08057909,0.49193317,0.10360471,1312.7373064527953,2137.4601402385933,2649.925642928841,0.02594957853618421,151.99908088235293,reggae
-296.08078,14092.768,93.19381,1568.0212,-31.427439,626.15063,29.488937,902.8752,-18.94015,355.8987,1.9491981,354.5429,-19.49847,299.09174,-6.245118,208.15973,-24.019806,141.90854,-7.0987687,115.921776,-14.191153,211.8848,3.2708817,201.78378,-10.612779,231.00082,0.19716002,0.048429973,0.27879453,0.0804064,0.35517034,0.09670036,0.366253,0.10592466,0.33794728,0.102075346,0.32203248,0.108410224,0.3978651,0.121639736,0.39706713,0.12871991,0.19400193,0.032399327,0.27143955,0.098112494,0.2564218,0.06842953,0.2572329,0.09425481,2031.8882309842427,1850.2019356993098,3837.843459752322,0.10104549632352941,92.28515625,reggae
-177.2906,4859.4785,89.63707,1031.6376,9.614038,730.4483,65.46783,303.28793,-1.0167572,327.13385,15.514672,223.0336,8.010461,131.10721,16.342636,95.58321,0.26795146,89.34227,2.644518,113.185684,2.8961604,92.15672,0.64221567,66.30506,2.5766916,68.10203,0.39324662,0.098854564,0.32587704,0.072812475,0.35230953,0.091301076,0.29909924,0.06830538,0.31550184,0.06974049,0.41393816,0.12610014,0.2834185,0.05400041,0.25941813,0.04080631,0.3095925,0.06487338,0.44870672,0.08934444,0.6393034,0.13435857,0.44285542,0.0728737,1931.4896901504014,2205.638614424234,4123.183401007402,0.05904763992356811,143.5546875,reggae
-174.81073,3921.2354,79.29305,613.27924,-24.333023,780.8497,17.978056,357.41666,24.470284,260.70282,15.726947,126.45507,7.472576,161.21411,4.2259116,97.673584,3.917073,92.22879,4.8066626,92.78958,2.760658,85.68335,1.7235028,67.1424,-2.344012,80.220535,0.460869,0.11128216,0.46764117,0.082539745,0.48440033,0.09916211,0.41102493,0.06560396,0.4280317,0.07962877,0.31342128,0.05008092,0.43816552,0.09136509,0.46306282,0.0899576,0.41529828,0.06969617,0.5072863,0.095110066,0.40025732,0.058524944,0.4114653,0.08409009,2480.8459326909738,2521.7094790983374,5049.419466851296,0.10571062306501548,123.046875,reggae
